,MSA,year,value
746,"Casper, WY",2016,4.6
1129,"Casper, WY",2017,4
1512,"Casper, WY",2018,3.6
1895,"Casper, WY",2019,3.3
2278,"Casper, WY",2020,3.050872981
2661,"Casper, WY",2021,2.843992076
3044,"Casper, WY",2022,2.672193333
3427,"Casper, WY",2023,2.529527637
3810,"Casper, WY",2024,2.411054705
49,"Cedar Rapids, IA",2015,3.8
432,"Cedar Rapids, IA",2016,3.5
815,"Cedar Rapids, IA",2017,3.1
1198,"Cedar Rapids, IA",2018,2.8
1581,"Cedar Rapids, IA",2019,2.7
1964,"Cedar Rapids, IA",2020,2.614538514
2347,"Cedar Rapids, IA",2021,2.541501859
2730,"Cedar Rapids, IA",2022,2.479083649
3113,"Cedar Rapids, IA",2023,2.425740119
3496,"Cedar Rapids, IA",2024,2.380151946
196,"Chambersburg-Waynesboro, PA",2015,5
579,"Chambersburg-Waynesboro, PA",2016,4.6
962,"Chambersburg-Waynesboro, PA",2017,4.1
1345,"Chambersburg-Waynesboro, PA",2018,3.6
1728,"Chambersburg-Waynesboro, PA",2019,3.4
2111,"Chambersburg-Waynesboro, PA",2020,3.224959195
2494,"Chambersburg-Waynesboro, PA",2021,3.071762779
2877,"Chambersburg-Waynesboro, PA",2022,2.937684659
3260,"Chambersburg-Waynesboro, PA",2023,2.820338949
3643,"Chambersburg-Waynesboro, PA",2024,2.717637512
50,"Champaign-Urbana, IL",2015,5
433,"Champaign-Urbana, IL",2016,4.6
816,"Champaign-Urbana, IL",2017,4.1
1199,"Champaign-Urbana, IL",2018,3.6
1582,"Champaign-Urbana, IL",2019,3.4
1965,"Champaign-Urbana, IL",2020,3.224959195
2348,"Champaign-Urbana, IL",2021,3.071762779
2731,"Champaign-Urbana, IL",2022,2.937684659
3114,"Champaign-Urbana, IL",2023,2.820338949
3497,"Champaign-Urbana, IL",2024,2.717637512
148,"Charleston, WV",2015,6.5
531,"Charleston, WV",2016,6
914,"Charleston, WV",2017,5.4
1297,"Charleston, WV",2018,4.9
1680,"Charleston, WV",2019,4.6
2063,"Charleston, WV",2020,4.316204124
2446,"Charleston, WV",2021,4.047737125
2829,"Charleston, WV",2022,3.793771036
3212,"Charleston, WV",2023,3.553522606
3595,"Charleston, WV",2024,3.326250893
197,"Charleston-North Charleston, SC",2015,5.2
580,"Charleston-North Charleston, SC",2016,4.7
963,"Charleston-North Charleston, SC",2017,4.2
1346,"Charleston-North Charleston, SC",2018,3.8
1729,"Charleston-North Charleston, SC",2019,3.5
2112,"Charleston-North Charleston, SC",2020,3.205904484
2495,"Charleston-North Charleston, SC",2021,2.917597244
2878,"Charleston-North Charleston, SC",2022,2.634964356
3261,"Charleston-North Charleston, SC",2023,2.357894141
3644,"Charleston-North Charleston, SC",2024,2.086277115
76,"Charlotte-Concord-Gastonia, NC-SC",2015,5.4
459,"Charlotte-Concord-Gastonia, NC-SC",2016,4.9
842,"Charlotte-Concord-Gastonia, NC-SC",2017,4.4
1225,"Charlotte-Concord-Gastonia, NC-SC",2018,4
1608,"Charlotte-Concord-Gastonia, NC-SC",2019,3.7
1991,"Charlotte-Concord-Gastonia, NC-SC",2020,3.405649562
2374,"Charlotte-Concord-Gastonia, NC-SC",2021,3.116842296
2757,"Charlotte-Concord-Gastonia, NC-SC",2022,2.833473813
3140,"Charlotte-Concord-Gastonia, NC-SC",2023,2.555441691
3523,"Charlotte-Concord-Gastonia, NC-SC",2024,2.282645436
198,"Charlottesville, VA ",2015,3.9
581,"Charlottesville, VA ",2016,3.6
964,"Charlottesville, VA ",2017,3.2
1347,"Charlottesville, VA ",2018,2.8
1730,"Charlottesville, VA ",2019,2.7
2113,"Charlottesville, VA ",2020,2.619777343
2496,"Charlottesville, VA ",2021,2.555420597
2879,"Charlottesville, VA ",2022,2.503791906
3262,"Charlottesville, VA ",2023,2.462373999
3645,"Charlottesville, VA ",2024,2.429147454
224,"Chattanooga, TN-GA",2015,5.5
607,"Chattanooga, TN-GA",2016,5.1
990,"Chattanooga, TN-GA",2017,4.5
1373,"Chattanooga, TN-GA",2018,4.1
1756,"Chattanooga, TN-GA",2019,3.7
2139,"Chattanooga, TN-GA",2020,3.330474182
2522,"Chattanooga, TN-GA",2021,2.989100856
2905,"Chattanooga, TN-GA",2022,2.673735213
3288,"Chattanooga, TN-GA",2023,2.382395844
3671,"Chattanooga, TN-GA",2024,2.113252299
118,"Cheyenne, WY",2015,4
501,"Cheyenne, WY",2016,3.7
884,"Cheyenne, WY",2017,3.3
1267,"Cheyenne, WY",2018,3
1650,"Cheyenne, WY",2019,2.8
2033,"Cheyenne, WY",2020,2.613674408
2416,"Cheyenne, WY",2021,2.440088276
2799,"Cheyenne, WY",2022,2.278370582
3182,"Cheyenne, WY",2023,2.127709857
3565,"Cheyenne, WY",2024,1.987350113
364,"Chicago-Naperville-Elgin, IL-IN-WI",2015,5.9
747,"Chicago-Naperville-Elgin, IL-IN-WI",2016,5.4
1130,"Chicago-Naperville-Elgin, IL-IN-WI",2017,4.8
1513,"Chicago-Naperville-Elgin, IL-IN-WI",2018,4.3
1896,"Chicago-Naperville-Elgin, IL-IN-WI",2019,4.1
2279,"Chicago-Naperville-Elgin, IL-IN-WI",2020,3.92083022
2662,"Chicago-Naperville-Elgin, IL-IN-WI",2021,3.760321169
3045,"Chicago-Naperville-Elgin, IL-IN-WI",2022,3.616529312
3428,"Chicago-Naperville-Elgin, IL-IN-WI",2023,3.487713535
3811,"Chicago-Naperville-Elgin, IL-IN-WI",2024,3.372314062
100,"Chico, CA",2015,7.2
483,"Chico, CA",2016,6.6
866,"Chico, CA",2017,5.8
1249,"Chico, CA",2018,5.5
1632,"Chico, CA",2019,5.4
2015,"Chico, CA",2020,5.322378154
2398,"Chico, CA",2021,5.262126645
2781,"Chico, CA",2022,5.215358311
3164,"Chico, CA",2023,5.179055867
3547,"Chico, CA",2024,5.15087724
225,"Cincinnati, OH-KY-IN",2015,4.5
608,"Cincinnati, OH-KY-IN",2016,4.2
991,"Cincinnati, OH-KY-IN",2017,3.7
1374,"Cincinnati, OH-KY-IN",2018,3.3
1757,"Cincinnati, OH-KY-IN",2019,3.1
2140,"Cincinnati, OH-KY-IN",2020,2.929789133
2523,"Cincinnati, OH-KY-IN",2021,2.784930438
2906,"Cincinnati, OH-KY-IN",2022,2.661647817
3289,"Cincinnati, OH-KY-IN",2023,2.556727609
3672,"Cincinnati, OH-KY-IN",2024,2.467434811
77,"Clarksville, TN-KY",2015,5.9
460,"Clarksville, TN-KY",2016,5.4
843,"Clarksville, TN-KY",2017,4.8
1226,"Clarksville, TN-KY",2018,4.3
1609,"Clarksville, TN-KY",2019,4.1
1992,"Clarksville, TN-KY",2020,3.92083022
2375,"Clarksville, TN-KY",2021,3.760321169
2758,"Clarksville, TN-KY",2022,3.616529312
3141,"Clarksville, TN-KY",2023,3.487713535
3524,"Clarksville, TN-KY",2024,3.372314062
344,"Cleveland, TN",2015,5.4
727,"Cleveland, TN",2016,4.9
1110,"Cleveland, TN",2017,4.4
1493,"Cleveland, TN",2018,4
1876,"Cleveland, TN",2019,3.7
2259,"Cleveland, TN",2020,3.405649562
2642,"Cleveland, TN",2021,3.116842296
3025,"Cleveland, TN",2022,2.833473813
3408,"Cleveland, TN",2023,2.555441691
3791,"Cleveland, TN",2024,2.282645436
199,"Cleveland-Elyria, OH",2015,4.9
582,"Cleveland-Elyria, OH",2016,4.6
965,"Cleveland-Elyria, OH",2017,4
1348,"Cleveland-Elyria, OH",2018,3.6
1731,"Cleveland-Elyria, OH",2019,3.3
2114,"Cleveland-Elyria, OH",2020,3.050872981
2497,"Cleveland-Elyria, OH",2021,2.843992076
2880,"Cleveland-Elyria, OH",2022,2.672193333
3263,"Cleveland-Elyria, OH",2023,2.529527637
3646,"Cleveland-Elyria, OH",2024,2.411054705
290,"Coeur d'Alene, ID",2015,5
673,"Coeur d'Alene, ID",2016,4.6
1056,"Coeur d'Alene, ID",2017,4.1
1439,"Coeur d'Alene, ID",2018,3.6
1822,"Coeur d'Alene, ID",2019,3.4
2205,"Coeur d'Alene, ID",2020,3.224959195
2588,"Coeur d'Alene, ID",2021,3.071762779
2971,"Coeur d'Alene, ID",2022,2.937684659
3354,"Coeur d'Alene, ID",2023,2.820338949
3737,"Coeur d'Alene, ID",2024,2.717637512
51,"College Station-Bryan, TX",2015,3.5
434,"College Station-Bryan, TX",2016,3.3
817,"College Station-Bryan, TX",2017,2.9
1200,"College Station-Bryan, TX",2018,2.7
1583,"College Station-Bryan, TX",2019,2.6
1966,"College Station-Bryan, TX",2020,2.527788872
2349,"College Station-Bryan, TX",2021,2.475644402
2732,"College Station-Bryan, TX",2022,2.437990292
3115,"College Station-Bryan, TX",2023,2.410799834
3498,"College Station-Bryan, TX",2024,2.391165298
312,"Colorado Springs, CO",2015,4.6
695,"Colorado Springs, CO",2016,4.3
1078,"Colorado Springs, CO",2017,3.8
1461,"Colorado Springs, CO",2018,3.3
1844,"Colorado Springs, CO",2019,3.1
2227,"Colorado Springs, CO",2020,2.936310522
2610,"Colorado Springs, CO",2021,2.802339297
2993,"Colorado Springs, CO",2022,2.692690897
3376,"Colorado Springs, CO",2023,2.602949451
3759,"Colorado Springs, CO",2024,2.529500799
226,"Columbia, MO",2015,3.5
609,"Columbia, MO",2016,3.3
992,"Columbia, MO",2017,2.9
1375,"Columbia, MO",2018,2.7
1758,"Columbia, MO",2019,2.6
2141,"Columbia, MO",2020,2.527788872
2524,"Columbia, MO",2021,2.475644402
2907,"Columbia, MO",2022,2.437990292
3290,"Columbia, MO",2023,2.410799834
3673,"Columbia, MO",2024,2.391165298
269,"Columbia, SC",2015,5.5
652,"Columbia, SC",2016,5.1
1035,"Columbia, SC",2017,4.5
1418,"Columbia, SC",2018,4.1
1801,"Columbia, SC",2019,3.8
2184,"Columbia, SC",2020,3.529943997
2567,"Columbia, SC",2021,3.286843182
2950,"Columbia, SC",2022,3.068007066
3333,"Columbia, SC",2023,2.871013712
3716,"Columbia, SC",2024,2.693682918
78,"Columbus, GA-AL",2015,7
461,"Columbus, GA-AL",2016,6.6
844,"Columbus, GA-AL",2017,5.7
1227,"Columbus, GA-AL",2018,5.4
1610,"Columbus, GA-AL",2019,5.3
1993,"Columbus, GA-AL",2020,5.241591616
2376,"Columbus, GA-AL",2021,5.207476223
2759,"Columbus, GA-AL",2022,5.187549973
3142,"Columbus, GA-AL",2023,5.175911372
3525,"Columbus, GA-AL",2024,5.169113454
172,"Columbus, IN",2015,3.6
555,"Columbus, IN",2016,3.4
938,"Columbus, IN",2017,3
1321,"Columbus, IN",2018,2.7
1704,"Columbus, IN",2019,2.6
2087,"Columbus, IN",2020,2.524634184
2470,"Columbus, IN",2021,2.467834122
2853,"Columbus, IN",2022,2.425026291
3236,"Columbus, IN",2023,2.39276382
3619,"Columbus, IN",2024,2.368448946
119,"Columbus, OH",2015,4.2
502,"Columbus, OH",2016,3.9
885,"Columbus, OH",2017,3.4
1268,"Columbus, OH",2018,3.1
1651,"Columbus, OH",2019,2.9
2034,"Columbus, OH",2020,2.732148598
2417,"Columbus, OH",2021,2.591278132
2800,"Columbus, OH",2022,2.473051605
3183,"Columbus, OH",2023,2.373829164
3566,"Columbus, OH",2024,2.290556034
270,"Corpus Christi, TX",2015,5.2
653,"Corpus Christi, TX",2016,4.7
1036,"Corpus Christi, TX",2017,4.2
1419,"Corpus Christi, TX",2018,3.8
1802,"Corpus Christi, TX",2019,3.5
2185,"Corpus Christi, TX",2020,3.205904484
2568,"Corpus Christi, TX",2021,2.917597244
2951,"Corpus Christi, TX",2022,2.634964356
3334,"Corpus Christi, TX",2023,2.357894141
3717,"Corpus Christi, TX",2024,2.086277115
271,"Corvallis, OR",2015,4.2
654,"Corvallis, OR",2016,3.9
1037,"Corvallis, OR",2017,3.5
1420,"Corvallis, OR",2018,3.1
1803,"Corvallis, OR",2019,2.9
2186,"Corvallis, OR",2020,2.720101954
2569,"Corvallis, OR",2021,2.558285418
2952,"Corvallis, OR",2022,2.412733025
3335,"Corvallis, OR",2023,2.28181007
3718,"Corvallis, OR",2024,2.16404615
313,"Crestview-Fort Walton Beach-Destin, FL",2015,4.6
696,"Crestview-Fort Walton Beach-Destin, FL",2016,4.3
1079,"Crestview-Fort Walton Beach-Destin, FL",2017,3.8
1462,"Crestview-Fort Walton Beach-Destin, FL",2018,3.3
1845,"Crestview-Fort Walton Beach-Destin, FL",2019,3.1
2228,"Crestview-Fort Walton Beach-Destin, FL",2020,2.936310522
2611,"Crestview-Fort Walton Beach-Destin, FL",2021,2.802339297
2994,"Crestview-Fort Walton Beach-Destin, FL",2022,2.692690897
3377,"Crestview-Fort Walton Beach-Destin, FL",2023,2.602949451
3760,"Crestview-Fort Walton Beach-Destin, FL",2024,2.529500799
173,"Cumberland, MD-WV",2015,7.1
556,"Cumberland, MD-WV",2016,6.6
939,"Cumberland, MD-WV",2017,5.7
1322,"Cumberland, MD-WV",2018,5.4
1705,"Cumberland, MD-WV",2019,5.3
2088,"Cumberland, MD-WV",2020,5.234581598
2471,"Cumberland, MD-WV",2021,5.191785924
2854,"Cumberland, MD-WV",2022,5.163789678
3237,"Cumberland, MD-WV",2023,5.145474982
3620,"Cumberland, MD-WV",2024,5.1334938
200,"Dallas-Fort Worth-Arlington, TX",2015,4.1
583,"Dallas-Fort Worth-Arlington, TX",2016,3.8
966,"Dallas-Fort Worth-Arlington, TX",2017,3.3
1349,"Dallas-Fort Worth-Arlington, TX",2018,3
1732,"Dallas-Fort Worth-Arlington, TX",2019,2.9
2115,"Dallas-Fort Worth-Arlington, TX",2020,2.82215373
2498,"Dallas-Fort Worth-Arlington, TX",2021,2.761553313
2881,"Dallas-Fort Worth-Arlington, TX",2022,2.714378149
3264,"Dallas-Fort Worth-Arlington, TX",2023,2.677654043
3647,"Dallas-Fort Worth-Arlington, TX",2024,2.649065697
52,"Dalton, GA",2015,6.7
435,"Dalton, GA",2016,6.2
818,"Dalton, GA",2017,5.5
1201,"Dalton, GA",2018,5
1584,"Dalton, GA",2019,4.8
1967,"Dalton, GA",2020,4.628299982
2350,"Dalton, GA",2021,4.4808955
2733,"Dalton, GA",2022,4.35434874
3116,"Dalton, GA",2023,4.245708334
3499,"Dalton, GA",2024,4.152440536
251,"Danville, IL",2015,7.1
634,"Danville, IL",2016,6.6
1017,"Danville, IL",2017,5.8
1400,"Danville, IL",2018,5.4
1783,"Danville, IL",2019,5.3
2166,"Danville, IL",2020,5.224900858
2549,"Danville, IL",2021,5.168502046
2932,"Danville, IL",2022,5.126147022
3315,"Danville, IL",2023,5.094338762
3698,"Danville, IL",2024,5.070451031
149,"Daphne-Fairhope-Foley, AL",2015,5.5
532,"Daphne-Fairhope-Foley, AL",2016,5.1
915,"Daphne-Fairhope-Foley, AL",2017,4.5
1298,"Daphne-Fairhope-Foley, AL",2018,4.1
1681,"Daphne-Fairhope-Foley, AL",2019,3.8
2064,"Daphne-Fairhope-Foley, AL",2020,3.529943997
2447,"Daphne-Fairhope-Foley, AL",2021,3.286843182
2830,"Daphne-Fairhope-Foley, AL",2022,3.068007066
3213,"Daphne-Fairhope-Foley, AL",2023,2.871013712
3596,"Daphne-Fairhope-Foley, AL",2024,2.693682918
272,"Davenport-Moline-Rock Island, IA-IL",2015,5.6
655,"Davenport-Moline-Rock Island, IA-IL",2016,5.1
1038,"Davenport-Moline-Rock Island, IA-IL",2017,4.6
1421,"Davenport-Moline-Rock Island, IA-IL",2018,4.2
1804,"Davenport-Moline-Rock Island, IA-IL",2019,3.8
2187,"Davenport-Moline-Rock Island, IA-IL",2020,3.403249829
2570,"Davenport-Moline-Rock Island, IA-IL",2021,3.009723081
2953,"Davenport-Moline-Rock Island, IA-IL",2022,2.619393567
3336,"Davenport-Moline-Rock Island, IA-IL",2023,2.23223531
3719,"Davenport-Moline-Rock Island, IA-IL",2024,1.848222545
273,"Dayton-Kettering, OH",2015,4.8
656,"Dayton-Kettering, OH",2016,4.5
1039,"Dayton-Kettering, OH",2017,4
1422,"Dayton-Kettering, OH",2018,3.5
1805,"Dayton-Kettering, OH",2019,3.3
2188,"Dayton-Kettering, OH",2020,3.136312627
2571,"Dayton-Kettering, OH",2021,3.002344845
2954,"Dayton-Kettering, OH",2022,2.892700674
3337,"Dayton-Kettering, OH",2023,2.802963842
3720,"Dayton-Kettering, OH",2024,2.729519911
291,"Decatur, AL",2015,6.2
674,"Decatur, AL",2016,5.8
1057,"Decatur, AL",2017,5.1
1440,"Decatur, AL",2018,4.6
1823,"Decatur, AL",2019,4.4
2206,"Decatur, AL",2020,4.239774261
2589,"Decatur, AL",2021,4.111412824
2972,"Decatur, AL",2022,4.008578793
3355,"Decatur, AL",2023,3.9261955
3738,"Decatur, AL",2024,3.86019588
252,"Decatur, IL",2015,6.9
635,"Decatur, IL",2016,6.4
1018,"Decatur, IL",2017,5.6
1401,"Decatur, IL",2018,5.2
1784,"Decatur, IL",2019,5
2167,"Decatur, IL",2020,4.842374935
2550,"Decatur, IL",2021,4.71814663
2933,"Decatur, IL",2022,4.620239156
3316,"Decatur, IL",2023,4.543075797
3699,"Decatur, IL",2024,4.482261399
4,"Deltona-Daytona Beach-Ormond Beach, FL",2015,5.9
387,"Deltona-Daytona Beach-Ormond Beach, FL",2016,5.4
770,"Deltona-Daytona Beach-Ormond Beach, FL",2017,4.8
1153,"Deltona-Daytona Beach-Ormond Beach, FL",2018,4.3
1536,"Deltona-Daytona Beach-Ormond Beach, FL",2019,4.1
1919,"Deltona-Daytona Beach-Ormond Beach, FL",2020,3.92083022
2302,"Deltona-Daytona Beach-Ormond Beach, FL",2021,3.760321169
2685,"Deltona-Daytona Beach-Ormond Beach, FL",2022,3.616529312
3068,"Deltona-Daytona Beach-Ormond Beach, FL",2023,3.487713535
3451,"Deltona-Daytona Beach-Ormond Beach, FL",2024,3.372314062
120,"Denver-Aurora-Lakewood, CO ",2015,3.7
503,"Denver-Aurora-Lakewood, CO ",2016,3.4
886,"Denver-Aurora-Lakewood, CO ",2017,3
1269,"Denver-Aurora-Lakewood, CO ",2018,2.7
1652,"Denver-Aurora-Lakewood, CO ",2019,2.7
2035,"Denver-Aurora-Lakewood, CO ",2020,2.7
2418,"Denver-Aurora-Lakewood, CO ",2021,2.7
2801,"Denver-Aurora-Lakewood, CO ",2022,2.7
3184,"Denver-Aurora-Lakewood, CO ",2023,2.7
3567,"Denver-Aurora-Lakewood, CO ",2024,2.7
292,"Des Moines-West Des Moines, IA",2015,3.6
675,"Des Moines-West Des Moines, IA",2016,3.4
1058,"Des Moines-West Des Moines, IA",2017,3
1441,"Des Moines-West Des Moines, IA",2018,2.7
1824,"Des Moines-West Des Moines, IA",2019,2.6
2207,"Des Moines-West Des Moines, IA",2020,2.524634184
2590,"Des Moines-West Des Moines, IA",2021,2.467834122
2973,"Des Moines-West Des Moines, IA",2022,2.425026291
3356,"Des Moines-West Des Moines, IA",2023,2.39276382
3739,"Des Moines-West Des Moines, IA",2024,2.368448946
201,"Detroit-Warren-Dearborn, MI",2015,5.8
584,"Detroit-Warren-Dearborn, MI",2016,5.3
967,"Detroit-Warren-Dearborn, MI",2017,4.8
1350,"Detroit-Warren-Dearborn, MI",2018,4.3
1733,"Detroit-Warren-Dearborn, MI",2019,4
2116,"Detroit-Warren-Dearborn, MI",2020,3.711334486
2499,"Detroit-Warren-Dearborn, MI",2021,3.433575223
2882,"Detroit-Warren-Dearborn, MI",2022,3.166310155
3265,"Detroit-Warren-Dearborn, MI",2023,2.909142794
3648,"Detroit-Warren-Dearborn, MI",2024,2.661691633
202,"Dothan, AL",2015,6.2
585,"Dothan, AL",2016,5.8
968,"Dothan, AL",2017,5.1
1351,"Dothan, AL",2018,4.6
1734,"Dothan, AL",2019,4.4
2117,"Dothan, AL",2020,4.239774261
2500,"Dothan, AL",2021,4.111412824
2883,"Dothan, AL",2022,4.008578793
3266,"Dothan, AL",2023,3.9261955
3649,"Dothan, AL",2024,3.86019588
79,"Dover, DE",2015,5.4
462,"Dover, DE",2016,5
845,"Dover, DE",2017,4.4
1228,"Dover, DE",2018,4
1611,"Dover, DE",2019,3.7
1994,"Dover, DE",2020,3.429950104
2377,"Dover, DE",2021,3.186860283
2760,"Dover, DE",2022,2.968039013
3143,"Dover, DE",2023,2.771063476
3526,"Dover, DE",2024,2.593752732
227,"Dubuque, IA",2015,3.7
610,"Dubuque, IA",2016,3.4
993,"Dubuque, IA",2017,3
1376,"Dubuque, IA",2018,2.7
1759,"Dubuque, IA",2019,2.7
2142,"Dubuque, IA",2020,2.7
2525,"Dubuque, IA",2021,2.7
2908,"Dubuque, IA",2022,2.7
3291,"Dubuque, IA",2023,2.7
3674,"Dubuque, IA",2024,2.7
228,"Duluth, MN-WI",2015,4.9
611,"Duluth, MN-WI",2016,4.6
994,"Duluth, MN-WI",2017,4.1
1377,"Duluth, MN-WI",2018,3.6
1760,"Duluth, MN-WI",2019,3.3
2143,"Duluth, MN-WI",2020,3.032733024
2526,"Duluth, MN-WI",2021,2.794627568
2909,"Duluth, MN-WI",2022,2.582501817
3292,"Duluth, MN-WI",2023,2.393521123
3675,"Duluth, MN-WI",2024,2.225160127
5,"Durham-Chapel Hill, NC",2015,5
388,"Durham-Chapel Hill, NC",2016,4.6
771,"Durham-Chapel Hill, NC",2017,4.1
1154,"Durham-Chapel Hill, NC",2018,3.7
1537,"Durham-Chapel Hill, NC",2019,3.4
1920,"Durham-Chapel Hill, NC",2020,3.111399548
2303,"Durham-Chapel Hill, NC",2021,2.833765479
2686,"Durham-Chapel Hill, NC",2022,2.566681087
3069,"Durham-Chapel Hill, NC",2023,2.3097455
3452,"Durham-Chapel Hill, NC",2024,2.06257308
150,"East Stroudsburg, PA",2015,6.4
533,"East Stroudsburg, PA",2016,5.9
916,"East Stroudsburg, PA",2017,5.3
1299,"East Stroudsburg, PA",2018,4.9
1682,"East Stroudsburg, PA",2019,4.6
2065,"East Stroudsburg, PA",2020,4.316680439
2448,"East Stroudsburg, PA",2021,4.049113861
2831,"East Stroudsburg, PA",2022,3.796424378
3214,"East Stroudsburg, PA",2023,3.5577848
3597,"East Stroudsburg, PA",2024,3.332413932
365,"Eau Claire, WI",2015,4.1
748,"Eau Claire, WI",2016,3.8
1131,"Eau Claire, WI",2017,3.4
1514,"Eau Claire, WI",2018,3
1897,"Eau Claire, WI",2019,2.9
2280,"Eau Claire, WI",2020,2.819781576
2663,"Eau Claire, WI",2021,2.75543162
3046,"Eau Claire, WI",2022,2.7038111
3429,"Eau Claire, WI",2023,2.662401932
3812,"Eau Claire, WI",2024,2.62918415
6,"El Centro, CA",2015,24.5
389,"El Centro, CA",2016,24.1
772,"El Centro, CA",2017,19.5
1155,"El Centro, CA",2018,18.9
1538,"El Centro, CA",2019,18.3
1921,"El Centro, CA",2020,18.18953132
2304,"El Centro, CA",2021,18.16919244
2687,"El Centro, CA",2022,18.16544776
3070,"El Centro, CA",2023,18.16475831
3453,"El Centro, CA",2024,18.16463137
80,"El Paso, TX",2015,5.2
463,"El Paso, TX",2016,4.8
846,"El Paso, TX",2017,4.2
1229,"El Paso, TX",2018,3.8
1612,"El Paso, TX",2019,3.6
1995,"El Paso, TX",2020,3.428644954
2378,"El Paso, TX",2021,3.281832194
2761,"El Paso, TX",2022,3.156046658
3144,"El Paso, TX",2023,3.048276726
3527,"El Paso, TX",2024,2.955942118
274,"Elizabethtown-Fort Knox, KY",2015,5.1
657,"Elizabethtown-Fort Knox, KY",2016,4.7
1040,"Elizabethtown-Fort Knox, KY",2017,4.1
1423,"Elizabethtown-Fort Knox, KY",2018,3.7
1806,"Elizabethtown-Fort Knox, KY",2019,3.4
2189,"Elizabethtown-Fort Knox, KY",2020,3.129937185
2572,"Elizabethtown-Fort Knox, KY",2021,2.886824105
2955,"Elizabethtown-Fort Knox, KY",2022,2.66797143
3338,"Elizabethtown-Fort Knox, KY",2023,2.470958198
3721,"Elizabethtown-Fort Knox, KY",2024,2.293605039
314,"Elkhart-Goshen, IN",2015,3.9
697,"Elkhart-Goshen, IN",2016,3.6
1080,"Elkhart-Goshen, IN",2017,3.2
1463,"Elkhart-Goshen, IN",2018,2.9
1846,"Elkhart-Goshen, IN",2019,2.7
2229,"Elkhart-Goshen, IN",2020,2.51366365
2612,"Elkhart-Goshen, IN",2021,2.340057475
2995,"Elkhart-Goshen, IN",2022,2.17831177
3378,"Elkhart-Goshen, IN",2023,2.02761625
3761,"Elkhart-Goshen, IN",2024,1.887215985
275,"Elmira, NY",2015,5.9
658,"Elmira, NY",2016,5.4
1041,"Elmira, NY",2017,4.9
1424,"Elmira, NY",2018,4.3
1807,"Elmira, NY",2019,4.1
2190,"Elmira, NY",2020,3.930400777
2573,"Elmira, NY",2021,3.786581293
2956,"Elmira, NY",2022,3.66462293
3339,"Elmira, NY",2023,3.561202712
3722,"Elmira, NY",2024,3.473502768
174,"Enid, OK",2015,3.9
557,"Enid, OK",2016,3.6
940,"Enid, OK",2017,3.2
1323,"Enid, OK",2018,2.9
1706,"Enid, OK",2019,2.7
2089,"Enid, OK",2020,2.51366365
2472,"Enid, OK",2021,2.340057475
2855,"Enid, OK",2022,2.17831177
3238,"Enid, OK",2023,2.02761625
3621,"Enid, OK",2024,1.887215985
102,"Erie, PA",2015,5.5
485,"Erie, PA",2016,5.1
868,"Erie, PA",2017,4.5
1251,"Erie, PA",2018,4.1
1634,"Erie, PA",2019,3.8
2017,"Erie, PA",2020,3.529943997
2400,"Erie, PA",2021,3.286843182
2783,"Erie, PA",2022,3.068007066
3166,"Erie, PA",2023,2.871013712
3549,"Erie, PA",2024,2.693682918
229,"Eugene-Springfield, OR",2015,5.8
612,"Eugene-Springfield, OR",2016,5.3
995,"Eugene-Springfield, OR",2017,4.8
1378,"Eugene-Springfield, OR",2018,4.3
1761,"Eugene-Springfield, OR",2019,4
2144,"Eugene-Springfield, OR",2020,3.711334486
2527,"Eugene-Springfield, OR",2021,3.433575223
2910,"Eugene-Springfield, OR",2022,3.166310155
3293,"Eugene-Springfield, OR",2023,2.909142794
3676,"Eugene-Springfield, OR",2024,2.661691633
203,"Evansville, IN-KY",2015,4.3
586,"Evansville, IN-KY",2016,4
969,"Evansville, IN-KY",2017,3.5
1352,"Evansville, IN-KY",2018,3.2
1735,"Evansville, IN-KY",2019,3
2118,"Evansville, IN-KY",2020,2.832168897
2501,"Evansville, IN-KY",2021,2.6913325
2884,"Evansville, IN-KY",2022,2.573148861
3267,"Evansville, IN-KY",2023,2.473974408
3650,"Evansville, IN-KY",2024,2.390751619
53,"Fairbanks, AK ",2015,5.5
436,"Fairbanks, AK ",2016,5.1
819,"Fairbanks, AK ",2017,4.5
1202,"Fairbanks, AK ",2018,4.1
1585,"Fairbanks, AK ",2019,3.8
1968,"Fairbanks, AK ",2020,3.529943997
2351,"Fairbanks, AK ",2021,3.286843182
2734,"Fairbanks, AK ",2022,3.068007066
3117,"Fairbanks, AK ",2023,2.871013712
3500,"Fairbanks, AK ",2024,2.693682918
276,"Fargo, ND-MN",2015,2.5
659,"Fargo, ND-MN",2016,2.5
1042,"Fargo, ND-MN",2017,2.3
1425,"Fargo, ND-MN",2018,2
1808,"Fargo, ND-MN",2019,1.9
2191,"Fargo, ND-MN",2020,1.843502561
2574,"Fargo, ND-MN",2021,1.811582956
2957,"Fargo, ND-MN",2022,1.793549196
3340,"Fargo, ND-MN",2023,1.783360584
3723,"Fargo, ND-MN",2024,1.777604279
151,"Farmington, NM",2015,6.8
534,"Farmington, NM",2016,6.3
917,"Farmington, NM",2017,5.6
1300,"Farmington, NM",2018,5.1
1683,"Farmington, NM",2019,4.9
2066,"Farmington, NM",2020,4.728298704
2449,"Farmington, NM",2021,4.58089203
2832,"Farmington, NM",2022,4.454342445
3215,"Farmington, NM",2023,4.345698806
